_id,title,metaDescription,status,uniquename,tags,averageRating,numRating,bookmarkCount,video,totalVideoLengthInSeconds,assignment,課程類別,course_url,owner__id,owner_name,estimatedCourseStartTime,createdAt,incubateTime,publishTime,proposalDueTime,isReject,modules,includedKnowledgeCollections,bestDiscount,successCriteria_numSoldTickets
5ebca40b454a0417c5880c8e,Podcast 新手攻略課程：0 到 1 必學指南,Podcast 新手錄製課程，教你從 0 到 1 製作 Podcast 的所有知識和技巧，包含器材準備、錄製、剪輯、上傳、推廣，一步步帶你實現理想中的音頻作品。,已開課,daisycai-teach101,[],4.85,149,1629,5f03f354b00773002ae5f548,13640.0,,行銷,https://hahow.in/courses/5ebca40b454a0417c5880c8e/main,5ebca3f75d54eb4aa7dc8c1b,Daisy,2020-08-10T16:00:00.000Z,2020-05-14T01:51:07.000Z,2020-07-07T04:00:20.510Z,2020-08-11T04:00:12.174Z,2020-08-05T16:00:00.000Z,False,"['5ebce2dddf2168b55fd839fd', '5ebce2f7454a04c44a8840f4', '5ebce3220ceea2672118b170', '5ebce420454a0444a6884198', '5ebce4d1df21682311d83c1c', '5ebce577454a04f1ef88428d', '5ebce5b30ceea2729c18b341', '5ebce8e95d54eb33bfdcc9cd', '5ebce914454a0417e88845e1']",[],,30
617a0a057bb91d0007a646d4,銷售文案：寫出你的產品熱賣轉換率,好產品，更需要好的銷售文案。從觀念、架構到優化，一次告訴你銷售文案的細節與寫法，讓你的好產品被看見，提升銷售轉換率，打造屬於你的熱賣好商品。,已開課,salespage,[],4.85,39,1539,61835acfb231940007887cc5,14904.0,,行銷,https://hahow.in/courses/617a0a057bb91d0007a646d4/main,5917f52c2fa2a607008be7ee,林育聖,2022-02-01T16:00:00.000Z,2021-10-28T02:25:09.000Z,2021-11-04T04:00:15.335Z,2022-01-26T03:58:04.146Z,2021-12-03T16:00:00.000Z,False,"['61dbe90bc318870006781905', '6181fc49d8ce4700088ddefc', '61820291b7fe1c00067b19d4', '618203db7bcc4d000656936e', '61823bfcb23194000786bd55', '61820471d8ce4700088deacc', '61dd349821cd0200077c08f0', '62466a53dc2bc80007d56a49']",[],,30
62500b69d14ce200073b8714,人人開團時代來了！微網紅帶你開啟團購第一步,"不論是品牌方、行銷企劃／KOL、網紅／素人，都應該認識的熱門商業合作趨勢——團購。品牌拓展新流量的同時，又不必付出大量業配成本；KOL 能有新渠道獲得收益，又能帶給消費者優惠內容；素人能開啟第二收入，擺脫每月固定薪水。
由〖加個零社群觀察 張嘉玲〗與〖到處都是瘋女人 Apple〗分享，完整團購的前／中／後期流程、眉角，搭配實際案例不藏私分享給你。",已開課,buytogether,"['PRAISED', 'COBRANDING']",5.0,56,1118,6271f7f2237ed6000692756d,12730.0,,行銷,https://hahow.in/courses/62500b69d14ce200073b8714/main,62288836d455d90006e60f6d,【加個零社群觀察】張嘉玲x【到處都是瘋女人】Apple,,2022-04-08T10:16:09.258Z,,2022-05-04T03:50:10.828Z,,True,"['62500b99d43c790007d12ba2', '62500b9d0591410007cd0074', '62500b9ef6c8060007a297bb', '62500ceb0591410007cd5962']",[],,30
5e86e5849e9db00024093ee1,IG 風格策展人：創造你的光影烏托邦,我相信，每個人都有自己的風格。你所堅持的地方，都會變成你的風格。讓我們一起成為的 IG 風格策展人，找到屬於自己的光影烏托邦！,已開課,4samantha,[],4.96,122,1849,5ef02cd437f717002a0d01a6,11559.0,,行銷,https://hahow.in/courses/5e86e5849e9db00024093ee1/main,5e86e5599e9db00024093ed3,4Samantha 莎曼莎,2020-09-19T16:00:00.000Z,2020-04-03T07:28:04.000Z,2020-06-22T04:00:20.400Z,2020-09-18T04:00:08.975Z,2020-07-21T16:00:00.000Z,False,"['5e8754799e9db00024096793', '5e8754aa9e9db000240967b9', '5e8754d59e9db000240967cd', '5e87551f9e9db000240967e4', '5ed3d77dd4e9536400c5c64d']",[],,30
6125b83cdf147200070db995,李昆霖品牌實戰十講：感召人心的品牌方程式,「征服法國的台灣面膜」提提研創辦人李昆霖，公開分享品牌策略全局，帶你將品牌思維實踐在「品牌定位與核心價值」、「產品開發」、「通路規劃」、「行銷溝通」各面向，跳脫削價競爭、提升品牌價值。,已開課,humblejohnlee,[],4.82,28,735,6167ab54a83ea5002b8c7893,8733.0,,行銷,https://hahow.in/courses/6125b83cdf147200070db995/main,6125b7acb813fb0006f3c9cf,李昆霖,2022-01-11T16:00:00.000Z,2021-08-25T03:25:48.000Z,2021-10-14T04:00:20.318Z,2022-01-12T03:58:59.057Z,2021-11-12T16:00:00.000Z,False,"['61664f34d411b40007abe7c1', '61664f4c5ff6de00065834cc', '61664f5e0a4af5000663defc', '61664f735ff6de00065834d1']",[],,30
59849fbcacc1370700075d44,網路行銷全方位入門實戰（下集）,數位行銷進階課程，將從網站概念開始介紹，並教你搜尋引擎運作原理。課程也包含數據分析與應用、電子商務流程，以及蔚為趨勢的網紅行銷、口碑行銷，全方面的帶你理解數位行銷必備知識。,已開課,marketing2,[],4.84,51,1965,5a373d6fc0cfff00e2c673aa,33077.0,59849fbcacc1370700075d45,行銷,https://hahow.in/courses/59849fbcacc1370700075d44/main,58c0237b5c4e6507007ce2c6,樊松蒲,2018-03-17T16:00:00.000Z,2017-08-04T16:24:28.000Z,2017-12-18T04:00:47.311Z,2018-03-18T04:10:23.111Z,2018-01-16T16:00:00.000Z,False,['5c91835ced65c200740ef55b'],[],,30
5a32a1c6a99031007d977e9d,內容力：打造品牌的超能力,內容行銷課程，教你透過寫作，創作出高品質且吸引人的行銷內容。課程將從文案寫作開始，教你寫作架構與內容策略擬定，並透過實際內容行銷案例的分析，帶你掌握內容行銷的操作訣竅，最後也會介紹常見的行銷媒介，教你成為無往不利的內容駭客。,已開課,content-power,[],4.63,59,1865,5a4c5554fa1e3f001e8d4efe,7640.0,5a32a1c6a99031007d977e9e,行銷,https://hahow.in/courses/5a32a1c6a99031007d977e9d/main,5730a8a8b2a279090045f106,Vista,2018-04-02T16:00:00.000Z,2017-12-14T16:07:34.000Z,2018-01-03T04:00:21.017Z,2018-04-03T04:01:51.913Z,2018-02-01T16:00:00.000Z,False,['5c91835ced65c200740ef798'],[],,50
5a91379a44a1e4001eee5d8e,Facebook 廣告投放實戰 | 2023更新ASC廣告,Facebook 廣告投放課程，暸解 Facebook 廣告的操作方式與優化邏輯。課程將教你如何設計廣告文案，以及 A/B test 的操作方式，還會教你基礎數據分析，你也能自己在 Facebook 投放廣告。,已開課,hsienhao,[],4.23,22,1371,5aebf6f4b44939001e45d561,20988.0,5a91379a44a1e4001eee5d8f,行銷,https://hahow.in/courses/5a91379a44a1e4001eee5d8e/main,5a5d98b8a97499001e463fd3,陳賢澔 Hsien,2018-08-01T16:00:00.000Z,2018-02-24T09:59:54.000Z,2018-05-04T06:00:20.063Z,2018-08-01T04:00:39.588Z,2018-06-02T16:00:00.000Z,False,"['5c91835ced65c200740f00ae', '5cbc180cabfac200202e27ca', '5cbc1842abfac200202e27d2', '642eccd87e7cf39d350253bc']",[],,30
60745ff5371f0282432c612c,網紅經營術，自媒體攻略大揭密,"因為我們一路走來遇過太多荊棘與彎路
所以希望透過這門課的分享來啟發更多的人，
讓所有夢想跟我們一樣的朋友能打造個人品牌，
用興趣或專業幫自己賺錢，
不管你是期望有所突破，還是希望別再原地卡關，
你都來對地方了！
我們會把過去跌跌撞撞摸索來的，
都傾囊相授、不藏私的分享給你！",已開課,4kol-education,[],4.9,30,814,608a2f54de3339002a853a56,8099.0,,行銷,https://hahow.in/courses/60745ff5371f0282432c612c/main,60745f56b30a53b5cb3ea411,SHIN LI,2021-07-26T16:00:00.000Z,2021-04-12T14:57:57.000Z,2021-04-29T04:00:20.394Z,2021-08-20T04:37:07.069Z,2021-05-28T16:00:00.000Z,False,"['607465575b44af3a632ba0c0', '60746747371f024e332c6822', '6074674e5745739ec5ee432f', '607465fe5b44af62882ba139']",[],,30
5db8e2c321050f00219beda1,GTM 建置術：數位追蹤必備，代碼設定神器,你曾因為代碼部署虛耗了許多溝通時間嗎？GTM 就是為此而生，工程師再也不用解釋技術給行銷人聽、行銷人也不用聽工程師講著代碼天書，所有代碼的修改與調整只要在 GTM 內就能完成，有效提升工作效率！,已開課,tagmanager,[],4.95,44,954,5ddf46d7f72cee00e1bbf643,9452.0,,行銷,https://hahow.in/courses/5db8e2c321050f00219beda1/main,5db17bc321050f00219ae8c1,iSPOT Media,2020-02-25T16:00:00.000Z,2019-10-30T01:09:23.000Z,2019-11-28T04:02:31.736Z,2020-02-26T03:55:20.626Z,2019-12-27T16:00:00.000Z,False,"['5dc686ea31ab60002067df2e', '5dc6872c31ab60002067df38', '5dc6876d31ab60002067df3f', '5dc6879731ab60002067df51', '5dc687b531ab60002067df58', '5dc687f731ab60002067df6b']",[],,30
5c176b8411b27900205c5709,Looker Studio 視覺化數據分析,這堂課以淺顯易懂的方式教你如何使用 Google Data Studio 製作行銷視覺化報表，並結合 Google Analytics、SEO、Google 試算表等常見的行銷應用，讓你的分析表現能力更上一層樓。,已開課,datastudio,[],4.61,33,975,60347e017321ed2cb80dcd1c,22795.0,,行銷,https://hahow.in/courses/5c176b8411b27900205c5709/main,58c0237b5c4e6507007ce2c6,樊松蒲,2021-05-23T16:00:00.000Z,2018-12-17T09:25:24.000Z,2021-02-23T04:01:05.787Z,2021-05-24T04:00:09.702Z,2021-03-24T16:00:00.000Z,False,"['5fe8a758c9ab006d8c77b796', '5c91835ded65c200740f07ac', '5fe8a7bae810e16e958addf0', '602efc87e0aa628fb0cb24fb', '602efca3e0aa623e99cb2606', '602efca2e0aa623d81cb2605', '602efca17d046676963fee4e', '602efcb9e0aa6219c6cb2628', '602efcb87d04666f683fee6b', '602efcd17d046624a93fee8c', '5fe8a8dde810e183e58adf2a', '609fca9eefc1e3297ec8b57d', '5fe8aacf07b2a65e36e73148']",[],,30
5ef616f7303ca82d6d08e2eb,Podcast 全攻略：打造你的品牌和影響力,Apple 教育排行榜第一名主持人，教你從 0 開始製作 Podcast 的所有知識和技巧。包含主題取材、器材、錄音、後製、剪輯、上傳、變現，一步步帶著你完成自己第一步 Podcast 節目。,已開課,podcasting,[],4.8,20,889,5f43865c5564dd1e0161cba7,12103.0,,行銷,https://hahow.in/courses/5ef616f7303ca82d6d08e2eb/main,5d368f8a7f99a20021f838be,Kevin 英文不難,2020-11-21T16:00:00.000Z,2020-06-26T15:40:39.000Z,2020-08-24T04:00:07.649Z,2020-11-13T04:00:06.630Z,2020-09-22T16:00:00.000Z,False,"['5f1431a19a3e950b87a968cc', '5f1435438a2a050f01c2ccfe', '5f1436368a2a05e267c2cd25', '5f82af7076b39e21d363e876', '5f82b7b1e4a0b4b691b75364', '5f82bffa76b39eb8b963f711']",[],,40
627b661775d62f000737a824,客戶主動找上門！全面佈局的搜尋引擎行銷策略,這是一堂行銷新人也能聽得懂的品牌行銷概念課程！課程內容符合現代日益漸增，在疫情過後逐漸成長的【消費者行為模式】：購買前必定「搜尋」的網路購物模式。透過多年搜尋引擎行銷經驗的邱煜庭，小黑老師，帶你全方位思考消費者途徑與偏好，透過了解搜尋引擎行銷與 SERP 佈局，輔以 Google Ads 操作提升搜尋引擎最佳化，做好承接需求、滿足需求、創造需求，達到提高在消費者心中品牌心佔率的關鍵行銷策略。,已開課,backtrue,[],3.71,7,424,629e164f1c9bd70006ccb0a4,12585.0,,行銷,https://hahow.in/courses/627b661775d62f000737a824/main,61836acfb7fe1c00067d56f8,邱煜庭,2022-08-28T16:00:00.000Z,2022-05-11T07:30:31.635Z,2022-05-31T04:00:20.319Z,2022-08-29T04:28:27.717Z,2022-06-29T16:00:00.000Z,False,"['62903de9b6b57c0006b80d93', '62903e0c94ff400006cf6e81', '62903e3a94ff400006cf831e', '62903e5a9d95db00068f1820', '62903e63c9c4ce0006f2946f', '62903e98b6b57c0006b8617c']",[],,30
6221a5a8b82e9300073a24df,18 單元從零上手！百萬 TikToker 短影音入門課,課程集結了百萬 TikToker 串串李川最精華的實戰經驗及心法，將大幅降低你自行摸索的成本，少走許多冤枉路，在短影音紅海中走出自己的風格。如果你已經在自媒體經營的路上，更可以借鏡這門課程的思維及布局，更快拓展個人品牌事業。,已開課,chuanlee,[],5.0,10,519,6229b16fe23e0700075c7e0b,8131.0,,行銷,https://hahow.in/courses/6221a5a8b82e9300073a24df/main,6221a59a4c75ae0006d77c5b,川川,2022-06-07T16:00:00.000Z,2022-03-04T05:37:44.436Z,2022-03-10T04:00:20.459Z,2022-06-08T04:00:49.359Z,2022-04-08T16:00:00.000Z,False,['6221a61733b2e9000756372f'],[],,30
60ac75ac0d23eab5008441f3,洞察行銷世代｜引領未來行銷的數據洞察思維,沒有私有數據、不會寫程式，一樣能運用數據做科學行銷，在人人都要會數位行銷的時代，讓 CJ Wang 利用匯集 16 年的數據應用經驗案例、分析工具列表，教你一堂不寫程式爬數據的數據課。透過數據腦思維養成，你將能培養數據腦的思考脈絡，行銷不再亂槍打鳥、決策更有底氣，更棒的是，還能快速提升團隊數位戰力、強化職場競爭力，為職能薪水加碼！,已開課,datasowork,[],4.89,19,694,60ed0fd85a57750006640c88,11919.0,,行銷,https://hahow.in/courses/60ac75ac0d23eab5008441f3/main,5fc5f7b908b74a34bb23b572,sowork,2021-10-10T16:00:00.000Z,2021-05-25T03:57:32.000Z,2021-07-13T04:00:24.107Z,2021-10-11T04:00:07.503Z,2021-08-11T16:00:00.000Z,False,"['60ac76ee7e8e26f7879c2038', '60b79f602a04e0428a133270', '60ac77270d23eaa6db84430f', '60ac773d0d23ea1869844318', '60ac775751e4c90d3e950424', '60ac776ecc62275e6a50fef8', '60ac77854e1d86788a3e857a']",[],,30
591a80571aa4b60f00364020,從零開始學文案 — 育名的文案小教室,文案撰寫入門課程，系統化的帶你從觀察、構思、撰寫、優化等步驟來檢視文案。教你文案撰寫的思考脈絡和如何寫出吸引人的標題，以及社群文案的撰寫重點，你也能寫出打動人心的達標文案。,已開課,yumindeclassroom,[],4.65,20,1385,595213b713cd38070022b7ec,16817.0,591a80571aa4b60f00364021,行銷,https://hahow.in/courses/591a80571aa4b60f00364020/main,5880cd966ecf3a0700b78cde,min043046,2017-09-26T16:00:00.000Z,2017-05-16T04:30:15.000Z,2017-06-29T04:00:20.638Z,2017-09-27T14:53:00.804Z,2017-07-28T16:00:00.000Z,False,['5c91835ced65c200740ef439'],[],,50
63fefdbf6ebb810f35390e00,資料變決策！商業圖表製作與視覺化分析的技術,"說出好的資料故事，並不困難！

這堂課提供關於資料分析與視覺化的整合技術，共四項重點：(1) 資料分析與商業圖表的整合製作流程 (2) 商業圖表的使用與設計技巧 (3) 學會多款視覺化分析軟體：Google Sheet、Google Looker Studio、Flourish、Canva (4) ChatGPT/AI 的視覺化分析技巧！包括與 Excel、Tableau 等商業分析工具的協作心法

這堂課適合於工作中需要接觸數據的人，讓你可以透過視覺化的手法分析數據、呈現數據、分享數據，說出好的資料故事！",已開課,data-viz,[],5.0,3,606,64362ccae8abb53c529001e0,54556.0,,行銷,https://hahow.in/courses/63fefdbf6ebb810f35390e00/main,566e1ea113ef621200899ab9,彭其捷,2023-07-11T04:00:00.000Z,2023-03-01T07:24:47.447Z,2023-04-12T04:00:10.120Z,2023-07-11T04:00:03.654Z,2023-05-11T16:00:00.000Z,False,"['6408146540431f1d68736092', '64081aca57e79324efadfb5f', '642e468e30b8e12820da0d6f', '64081b503f5d663acd5af0f3', '64081b163f5d66829c5ad0f1', '64081bac40431f506e75665f', '640854e23f5d665b866e7283', '640854f8af93a83390f843e0', '6408550c9614aa3e5400be56', '6408554c6f81d53f158d9255', '6408558929212362cebc25a2']",[],,30
62272cd87f787a0006bed063,你必知的 LINE 鐵粉行銷術 ：打造專屬你的私域流量池,"你是不是曾經遇到以下問題：
1、利潤都被廣告費吃光光，不投廣告又沒業績
2、沒有建立顧客管理系統，無法將曾消費過的客戶變成回頭客
3、實體店面深受疫情影響，總是苦苦等不到客人
4、想要讓老客戶為你轉介紹新客戶，但是缺乏好用的支援工具
那你需要：不花廣告費也能變現的《LINE 鐵粉行銷術》，為你打造專屬你的會員私域流量池！！",已開課,linedong,[],5.0,12,469,62aaaad4791bd8002a2c32b6,17855.0,,行銷,https://hahow.in/courses/62272cd87f787a0006bed063/main,620433481c2cd100070a9b58,賴懂,2022-09-13T16:00:00.000Z,2022-03-08T10:15:52.416Z,2022-06-16T04:00:20.614Z,2022-09-14T04:00:12.366Z,2022-07-15T16:00:00.000Z,False,"['6227353d0fa1f4000730267b', '6227711f7f787a0006dc8bf7', '62277571f9d2c80006f2b618', '622775a00fa1f400074c921c', '6227762bf9d2c80006f2fecb']",[],,30
6130495cd5d02a00071f2c3b,PChome 電商大學：給初學者的行銷入門課,電商成為新時代熱門產業，但台灣沒有電商系，想要搶先一步了解電商產業該怎麼辦?台灣電商產業龍頭PChome首度開班授課，教授電商行銷秘訣，從電商線上線下布局、社群經營、到數位行銷提案，這堂課可以讓你在短時間內從0開始了解電商的行銷布局，認識電商經營策略!,已開課,pchome2021,[],4.87,15,481,615e70d411042f002aff3771,6705.0,,行銷,https://hahow.in/courses/6130495cd5d02a00071f2c3b/main,6130492bd5d02a00071f2be5,pchome2021,2022-01-04T16:00:00.000Z,2021-09-02T03:47:40.000Z,2021-10-07T04:00:20.568Z,2022-01-05T04:01:22.835Z,2021-11-05T16:00:00.000Z,False,"['61304b9b1f2ec6000693a964', '619724396ac5c40006ed3c8c', '619743a4a278740006bfe6bf']",[],,30
6397cca4a616c9bb8d7d84c0,實戰！GA4+GTM教學：洞悉網站用戶行為必勝指南,【實戰！GA4+GTM 教學：洞悉網站用戶行為必勝指南】是韋伯行銷學院 Web Marketing，專為行銷人與業主設計的專業洞悉網站用戶行為課程，不懂程式也能輕鬆學會GA4 系統操作與 GTM 代碼設定！,已開課,web-marketing-ga4,[],4.4,15,341,64377e5bbfaff635bc725fb6,26731.0,,行銷,https://hahow.in/courses/6397cca4a616c9bb8d7d84c0/main,635be818ed8f2f22b9e4f34a,Web Marketing Academy (韋伯行銷學院),2023-07-12T04:00:00.000Z,2022-12-13T00:51:49.002Z,2023-04-13T04:00:28.035Z,2023-06-30T04:08:01.634Z,2023-05-12T16:00:00.000Z,False,"['6397eb119d3668b5b5df704a', '6397eb4d4d9bff531e966ef6', '6397eb704d81375a4b0cdf3f', '6397eb8ab390ef107577d4c6', '6397eb9dba1ae468fe2ae1b9', '6397ebb94d9bff4324969b16', '6397ec0c4d9bff28ff96bbbb', '6397ec48ba1ae4e1a62b276d']",[],,30
62958b6c8082020006216b41,YouTube 新攻略｜用 Shorts 點燃新熱潮,完整分享志祺七七團隊經營 shorts 一年以上的經驗與觀察，總結出五種 shorts 能帶來的實際效益與執行作法，並回答關於 shorts 經營的種種問題。,已開課,ytshorts,['COBRANDING'],5.0,18,389,62bd209e4f1f4400062a0451,1751.0,,行銷,https://hahow.in/courses/62958b6c8082020006216b41/main,5c1b603fb315a8002009d205,阿滴 x 圖文不符上課囉,,2022-05-31T03:28:44.559Z,,2022-06-30T04:03:43.002Z,,True,['62958b9ddb8742000659d0f1'],[],,30
60ddc3ca06259d00064c7f17,FB 社團經營術：輕鬆打造高互動社群,這堂 FB 社團經營課程，可以帶你完整地從零到一，有系統地建立 FB 社團，並有效運用資源創造你的流量池，希望透過這堂課，讓品牌和自媒體經營者，從無到有經營社團達到人數增長，創造有價值的社群互動，並且達成行銷目標！,已開課,fbgroupno1,[],5.0,7,593,6108bf545c85e7002a14dcce,14799.0,,行銷,https://hahow.in/courses/60ddc3ca06259d00064c7f17/main,60ddc1db70beb20006bb096a,梁廷榜 阿榜,2021-10-31T16:00:00.000Z,2021-07-01T13:31:54.000Z,2021-08-03T04:00:20.904Z,2021-11-01T04:45:05.968Z,2021-09-01T16:00:00.000Z,False,"['60ddc4e97e120000068df6f5', '60ddc53f70beb20006bb0b85', '60ddc53e06259d00064c810f', '60ddc53d54ff1a00069a20ea', '60ddc53cb45f210006cd51b7', '60ddc53bb45f210006cd51b6', '619103373a0b8d00073e2a3c', '6191058a3a0b8d00073e2e9c']",[],,30
61e653daceeaf4000709a5ed,【講座】如何從零打造社群貼文？完整流程全破解！｜OnlyTalk,為什麼要做社群貼文？如何做好整個月的貼文規劃？如何開始發想一篇貼文？如何做借勢跟跟風貼文，還要做的巧妙呢？讓傑哥帶你一起剖析社群貼文的發想流程，跟著步驟發想你的貼文內容吧！,已開課,otsocialdon,['COBRANDING'],5.0,11,565,620dc885797eee0007af7005,5488.0,,行銷,https://hahow.in/courses/61e653daceeaf4000709a5ed/main,61d5c9af6b34c90007a5b11d,onlytalklecture,,2022-01-18T05:44:58.947Z,,2022-02-17T04:01:09.617Z,,False,['620cbd3e3751fb000770bd99'],[],,30
62d3a17ba1051e0007122a75,100 個電商數據營運指標全攻略,營運的數據指標數千數百種，要如何找出、設計出好的指標呢？這堂課會講解工作實務上會使用到的 100 個數據指標，協助同學建立清楚、正確的數據思維與架構，並且真正掌握數據營運的精髓。,已開課,metrics100,[],5.0,5,424,6304537fa0a4e400068be9dd,12042.0,,行銷,https://hahow.in/courses/62d3a17ba1051e0007122a75/main,58c0237b5c4e6507007ce2c6,樊松蒲,2022-11-20T16:00:00.000Z,2022-07-17T05:43:23.559Z,2022-08-23T04:11:43.370Z,2022-11-21T04:00:21.738Z,2022-09-21T16:00:00.000Z,False,"['62d3a6d9a1051e000713eabc', '6370fe6eed23c468d6cb9b79', '62d3a677ee4b6b0007e0a881', '62d3fcafa1051e0007359a5b', '6371056b99886cbec7250fa2', '62d3fcc148a3ea0006f49732', '63712db39258de09953f0312', '63712dd01872f65a1dc63b3d', '637d04d64c88eeadfa49b850', '637d05044c88ee779c49c81d', '637d052162ec58bd907edb2c', '637d0da34c88ee5c2d4c751b', '637d0d8034530318762b31e7', '637d0db64c88eeb00a4c7bec', '637d1eda4c88ee234a54d5ac', '637d1ee34c88ee2a8154d8ea', '637d1ef04c88ee177f54dd79', '637d1eb84c88eec52854c054', '62d3a6e8f5b5ca000698900e']",[],,30
647564105efe49d5295d33ad,新手入門：ChatGPT 創作及 Midjourney 圖文應用,本課程將帶領您深入瞭解 ChatGPT 的運作模式，教您如何利用其強大的自學能力，精準地找到您產品的目標客群。不僅如此，我們還會透過實用的範例，教您如何使用 ChatGPT 快速生成一篇高品質、高吸引力的行銷文章，讓您不用花費大量時間和精力去撰寫。最後，我們更會結合最新的 AI 製圖軟體 Midjourney，讓您輕鬆擺脫圖片創作的煩惱，快速製作出高質感的行銷圖！,募資成功,chatgpt-learning,['POPULAR'],0.0,0,270,64d460d2359fb3174e429d61,,,行銷,https://hahow.in/courses/647564105efe49d5295d33ad/main,6056e11899b9a7d5ee54d472,臺灣行銷研究,2023-11-08T04:00:00.000Z,2023-05-30T02:48:48.223Z,2023-08-10T04:00:18.596Z,,2023-09-08T16:00:00.000Z,False,"['6475647d5efe492c725d5d77', '6475649850ac16f5bd087332', '647564975efe49ee085d6550', '647564968d1e1e55a112f5db']",[],,30
63b8038bc2e7871c4b45db56,品牌經理養成班：外商行銷前輩帶你入行,"你夢想成為國際大品牌的品牌經理？希望提升自己的行銷實戰能力，不想做一個平庸的行銷人？或是害怕與理想品牌的工作機會擦肩而過嗎？

「品牌行銷經理養成班」重現國際大品牌的行銷精英訓練、揭開美妝精品、快銷品牌（FMCG）的行業眉角。透過實戰課題演練、迅速獲取品牌經理的行銷要領，建立品牌行銷核心能力，另贈獨家「360° 整合行銷模板」帶你快速自我提升行銷力。",已開課,fi-marketing,[],5.0,3,226,6476c64af579f2b60dad0c44,8018.0,,行銷,https://hahow.in/courses/63b8038bc2e7871c4b45db56/main,5f4a775c015a9b8c8e2f76fb,FiFi,2023-08-29T04:00:00.000Z,2023-01-06T11:18:35.829Z,2023-05-31T04:00:10.842Z,2023-08-29T04:02:35.190Z,2023-06-29T16:00:00.000Z,False,"['63b806bb6130fccbc5f3c970', '63b97380fa05cb53ef229c90', '63b973ae56038c4e58c91c6e', '63b97429d1aa776edd5ed198', '64cfe2116de55a89cc943e85']",[],,30
5f2262c46213a15ae077fb76,黛你做行銷-全方面蹲好行銷馬步,這是一堂讓你站穩馬步的行銷的基礎課程，不只教最新的手法，同時也講解「行銷階段」的演變、提供行銷萬用表格懶人包、融匯多年心法大補帖，設計情境式的作業鍛鍊學員的思考邏輯，讓行銷 1.0 到行銷 4.0 都能為你所用。,已開課,daphnebeyond-mk,[],4.92,12,469,609a014403bcd07751213c07,9403.0,,行銷,https://hahow.in/courses/5f2262c46213a15ae077fb76/main,5e13611a069d9302deb4c696,Daphne Wang,2021-08-08T16:00:00.000Z,2020-07-30T06:03:48.000Z,2021-05-11T04:00:04.221Z,2021-08-09T04:00:04.365Z,2021-06-09T16:00:00.000Z,False,"['60cd53df542b5207c2beec2f', '5ffe8af1bd044f4c24834e4d', '5ffe6ce194f74cb97df623f1', '5ffe8bb094f74c965af65707', '602f38988bc1dcef873604e2']",[],,30
6056f8ceab70de413d98e723,Python 輿情應用趣：顧客樣貌分析攻略,第一門以「外部輿情資料」結合「顧客樣貌與財務價值」出發的「Python 分析課程」，透過爬蟲實戰全台最大輿情平台，結合市場關鍵字與顧客樣貌分析，並將市場財務價值帶進分析思維。幫助在外部輿情分析上遇到困擾的您，找出更多的商務洞見。,已開課,crawler-analysis,[],4.8,5,506,6167e1863847d60007ed12f1,18063.0,,行銷,https://hahow.in/courses/6056f8ceab70de413d98e723/main,6056e11899b9a7d5ee54d472,臺灣行銷研究,2021-12-14T16:00:00.000Z,2021-03-21T07:42:06.000Z,2021-09-16T04:00:08.369Z,2021-12-15T04:00:18.213Z,2021-10-15T16:00:00.000Z,False,"['60962c3d89d06d254b53661a', '60962c6e4b54c41f3aa43b73', '60962c8a7c81f74ce4675e85', '60962cc789d06ddfd7536655', '60962ced4b54c4e921a43bd3']",[],,30
629d802f4fcbbb0007be6718,YouTuber 的必修稅務學分：新手報稅到聰明節稅的重點教學,"如果你在處理頻道相關的稅務上遇到了困難，
這門講座可以提供你身為 YouTuber 的必備稅務知識！

如果你是零報稅知識的上路新手，可以透過講座重點整理式地了解報稅方法；
如果你已經有頻道稅務基本觀念，講座中也會再分享各種節稅省錢的操作心法；
如果你是頻道有穩定收入而想開公司節稅，也能學到基礎的公司稅務知識與計算方法。",已開課,taxtaxtax,['COBRANDING'],5.0,8,397,62b29501c6ba720006e9ecb7,2633.0,,行銷,https://hahow.in/courses/629d802f4fcbbb0007be6718/main,5c1b603fb315a8002009d205,阿滴 x 圖文不符上課囉,,2022-06-06T04:18:55.825Z,,2022-06-22T04:05:21.796Z,,False,['62a06ed5eb3b2900063c6656'],[],,30
62fc56fbf1d5530006166443,客人自動找到你！Google 地標「我的商家」優化攻略,Google 地圖「我的商家」能以相對低的成本帶來超乎預期的成效，這堂課將帶你了解如何透過 Google 「我的商家」來發展業務、提高排名！,已開課,tainsightsgbp,[],5.0,7,243,630edcc7148f4a000727c947,9824.0,,行銷,https://hahow.in/courses/62fc56fbf1d5530006166443/main,62fc56ee6f2c6e000781230a,謝易蒨  Alisa,2022-11-28T16:00:00.000Z,2022-08-17T02:48:27.156Z,2022-08-31T04:00:07.261Z,2022-11-29T03:59:29.256Z,2022-09-29T16:00:00.000Z,False,"['636b7bcee0d01372e4f17263', '63623e5a1297870ef906a96a', '63623e5b67f2d50e35588ade', '63623e5542f2fc1701bad49c', '63626e6242f2fc5172d66208', '63626e29d24e9a485c1f0230', '6364359d776f10681c132ef3', '63643bc3b1e6de692261513e', '63645531ed902e69ade06e03']",[],,30
