_id,status,uniquename,owner,tags,preOrderedPrice,preOrderedPriceInMoneyPoint,price,priceInMoneyPoint,successCriteria,numSoldTickets,reviewing,isReject,averageRating,numRating,bookmarkCount,campaign,estimatedCourseStartTime,contentRating,title,metaDescription,coverImage,totalVideoLengthInSeconds,modules,basePricingInfo,currencyCode,createdAt,incubateTime,publishTime,proposalDueTime,hasBought,video,includedKnowledgeCollections,bestDiscount,assignment,squareCoverImage,課程類別,開課後銷售額
62cfd718a1051e0007bd8304,PUBLISHED,tsl1-kupa,"{'links': {'facebook': 'https://www.facebook.com/profile.php?id=100075831219684', 'youtube': 'https://www.youtube.com/channel/UCsJExkAgC3dibR9_5gFoDeQ', 'website': 'https://www.signingvillage.com/', 'facebookPixel': '1194921344504227'}, '_id': '6234015cbe56de0007a16ce0', 'name': '手族文化村工作室', 'profileImageUrl': 'https://lh3.googleusercontent.com/a-/AOh14GhYDWPDBkNZOWqt0b8oUM7pu9ZcpYVW9FychV0I=s96-c', 'username': 'signingvillage'}",[],1200,1200,1800,1800,{'numSoldTickets': 30},695,False,False,4.95,20,410,"{'types': ['DIGITAL'], 'startDate': '2022-12-13T04:00:00.000Z', 'expireDate': '2023-01-11T16:10:00.000Z'}",2023-03-12T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",台灣手語達人孵化班：聾聽雙師的基礎入門課,台灣手語達人孵化班：聾聽雙師的基礎入門課，顧名思義，我們以循序漸進的教學讓學員如蛋殼中孵化的小雞，自然而然的吸收台灣手語知識、聾人文化，即使是初學者，也能夠在課堂中先暖暖手，培養出視覺能力與台灣手語溝通能力。,"{'_id': '635e222e78b60545bff6d16c', 'url': 'https://images.hahow.in/images/635e222e78b60545bff6d16c', 'height': 620, 'width': 999}",22829.0,"['62cfdc6948a3ea00067dbf08', '62cfdd1ca1051e0007bfee47', '62cfde5c48a3ea00067ea3bf', '62cfdf04a1051e0007c0bfcf', '62cfdf5416f20c0007319232', '62cfdf841a656b0007962cd0', '62cfe28ba1051e0007c23f83', '640d7635292123a354a96959']","{'price': 1800, 'preOrderedPrice': 1200, 'currencyCode': 'TWD'}",TWD,2022-07-14T08:43:04.779Z,2022-12-13T04:00:17.692Z,2023-03-01T04:00:09.291Z,2023-01-11T16:00:00.000Z,False,6397f8d019d5a56cbad63684,[],,,"{'_id': '635e2239ba9b1c4e4fd45411', 'url': 'https://images.hahow.in/images/635e2239ba9b1c4e4fd45411', 'height': 800, 'width': 800}",語言,118
5a7baad0b6ba47006f5660f0,PUBLISHED,ivyenjoy,"{'links': {'website': 'https://www.instagram.com/ivyenjoyenglish/', 'facebook': 'https://www.facebook.com/enjoyivy/', 'youtube': 'https://www.youtube.com/user/ivyenjoy'}, '_id': '59fbd0daa77a2d001eea917a', 'username': 'ivyenjoy', 'name': '賴世雄', 'profileImageUrl': 'https://images.api.hahow.in/images/5c21ffe54e32a8001facf329'}",[],1500,1500,2000,2000,{'numSoldTickets': 50},663,False,False,4.93,55,773,{'types': []},2018-07-15T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",英語教父教你輕鬆戰勝新多益聽力,常春藤多益聽力考試課程，跟著賴世雄老師學英文聽力，快速分辨各國口音，並理解多益聽力考試的題目重點，你也能在英文聽力考試中獲得傑出表現。,"{'_id': '5b223c99319bca001eb65513', 'url': 'https://images.hahow.in/images/5b223c99319bca001eb65513'}",26472.0,['5c91835ced65c200740f0000'],"{'price': 2000, 'preOrderedPrice': 1500, 'currencyCode': 'TWD'}",TWD,2018-02-08T01:41:36.000Z,2018-04-17T04:02:23.361Z,2018-07-16T04:08:27.014Z,2018-05-16T16:00:00.000Z,False,5ad571cf08c223001e5e9dd8,[],,5a7baad0b6ba47006f5660f1,,語言,459
5cde102291a3ab0020624820,PUBLISHED,mietranslation,"{'links': {'website': 'https://taiwantranslation.com/zh/', 'facebook': 'https://www.facebook.com/MieManagementService/', 'youtube': 'https://www.youtube.com/channel/UCo1oQflk1GkJaiz0-SprQlg/featured?view_as=subscriber'}, '_id': '5ccfaa9ec217950020ebcebf', 'name': '米耶翻譯 Mie Translation Services', 'profileImageUrl': 'https://images.api.hahow.in/images/5cde21dd91a3ab0020624d3e', 'username': 'miemie'}",[],2400,2400,3000,3000,{'numSoldTickets': 30},648,False,False,4.99,79,1007,{'types': []},2020-02-04T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",成為專業筆譯必備：商務日文翻譯力,專業譯者需具備哪些技能？源源不絕獲得筆譯案件的訣竅是？想當譯者的你、已是譯者的你，都能從這堂課學習日翻中筆譯技巧，抓住更多客戶！,"{'_id': '5dc3c2ed9226240022a519ad', 'url': 'https://images.hahow.in/images/5dc3c2ed9226240022a519ad'}",19782.0,"['5cde198891a3ab0020624b0e', '5cde14da91a3ab0020624984', '5e547849c8bfb6002493846a']","{'price': 3000, 'preOrderedPrice': 2400, 'currencyCode': 'TWD'}",TWD,2019-05-17T01:36:34.000Z,2019-11-07T04:00:20.595Z,2020-02-05T04:16:19.829Z,2019-12-06T16:00:00.000Z,False,5dc396d46dc1d00021df14de,[],,,,語言,546
5da7ddea98176600213caf36,PUBLISHED,socialenglish,"{'links': {'facebook': 'https://www.facebook.com/CLNASIA/', 'pinterest': '', 'youtube': 'https://www.youtube.com/channel/UCvo8pvulvkG1I0oo6KMsUag', 'website': 'http://www.cln-asia.com'}, '_id': '5afa5a0ebb4174001e3fe107', 'name': 'CLN｜Corporate Language Network', 'username': 'clnclass', 'profileImageUrl': 'https://images.api.hahow.in/images/5f87ce898135f41ecfbf09c0'}",[],790,790,1190,1190,{'numSoldTickets': 30},572,False,False,4.87,63,663,{'types': []},2021-03-31T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",職場英文大補帖｜從社交心法到溝通金句,對跨境商務人士來說，在社交場合成功展開英文對話，是建立深度關係、拓展人際圈的關鍵。然而，在遇到各式社交困窘情況時，常不知道該如何因應，有時只能用幾句英文草草結束對話。這堂課將會以模擬情境劇，搭配 Clarence 老師的專業講解，帶你完整掌握提升社交英文實力的關鍵！,"{'_id': '5fffe28e0cf6c9c51c1df1b5', 'url': 'https://images.hahow.in/images/5fffe28e0cf6c9c51c1df1b5', 'height': 620, 'width': 999}",6462.0,"['60094079d83eff7f3d15cc3c', '60098fc27d12479a99efa386', '60098fc84a33284f079c7e01', '600990cd7d1247b159efa44b', '600990ccaef47c3c488b5ff7', '60099131aef47cd6cf8b606d']","{'price': 1190, 'preOrderedPrice': 790, 'currencyCode': 'TWD'}",TWD,2019-10-17T03:20:10.000Z,2021-01-26T04:00:05.324Z,2021-04-01T04:00:11.719Z,2021-02-24T16:00:00.000Z,False,600f93c5edaa24205c1251e3,[],,,"{'_id': '600a95f61a23fc701578ad59', 'url': 'https://images.hahow.in/images/600a95f61a23fc701578ad59', 'height': 800, 'width': 800}",語言,287
626777b10339e600067b3e85,PUBLISHED,bonjouratous2,"{'links': {'facebook': 'https://www.facebook.com/learnfrenchtaipei', 'youtube': 'https://www.youtube.com/channel/UCKYK__IkO4cCWUAZ4Xdkc7g', 'website': 'https://bonjouratous.com/'}, '_id': '6266693a5b8ef10006ecaaa0', 'username': 'yfs0630', 'name': '杰宇老師X法文邂逅', 'profileImageUrl': 'https://images.api.hahow.in/images/62d123d248a3ea0006f2419e'}",[],2990,2990,3490,3490,{'numSoldTickets': 30},558,False,False,4.9,10,231,{'types': []},2023-04-16T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",Me revoilà ! 用法文暢談日常：對話‧文法‧動詞,敢說法文了，卻一段話都接不下去？杰宇的法文邂逅，6 年華人法文教學經驗，帶你扎實打包對話 動詞 文法，從「敢開口」晉升「能暢聊」！,"{'_id': '63c0f99a0391011bb92eb460', 'url': 'https://images.hahow.in/images/63c0f99a0391011bb92eb460', 'height': 620, 'width': 999}",32056.0,['63c0fa8a4a0986d05b7a1ac8'],"{'price': 3490, 'preOrderedPrice': 2990, 'currencyCode': 'TWD'}",TWD,2022-04-26T04:40:17.907Z,2023-01-17T04:09:55.847Z,2023-04-17T04:00:33.569Z,2023-02-24T15:59:59.000Z,False,63c61f9351a9ee7b224eee02,[],,,"{'_id': '63c0f9a1039101f3cc2eb658', 'url': 'https://images.hahow.in/images/63c0f9a1039101f3cc2eb658', 'height': 800, 'width': 800}",語言,41
592bde032f29aa0700af81ae,PUBLISHED,hiroshikeigo,"{'_id': '55e00e4afa223d100058f141', 'profileImageUrl': 'https://graph.facebook.com/1174652202549671/picture', 'name': 'Chang Hong Lin'}",[],990,990,1500,1500,{'numSoldTickets': 50},554,False,False,4.96,24,1156,{'types': []},2017-07-26T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",商用日語：一次學好各種敬語及書信禮儀,商用日文課程，教你活用各種正式語言，再也不怕商業場合，去日本當店員或廣播使用敬語時也可以完全聽懂！課程將教你商用日語的核心觀念，包含尊敬與、謙讓語、美化語等正式語言，還會教你日文書信往來的禮儀，學習商用日文，在職場無往不利。,"{'_id': '594b7c3c0e64510700b6fbc2', 'url': 'https://images.hahow.in/images/594b7c3c0e64510700b6fbc2'}",19994.0,['5c91835ced65c200740ef450'],"{'price': 1500, 'preOrderedPrice': 990, 'currencyCode': 'TWD'}",TWD,2017-05-29T08:38:27.000Z,2017-06-27T04:00:24.917Z,2017-07-26T16:06:23.445Z,2017-07-26T16:00:00.000Z,False,5950ee5313cd38070022af04,[],,592bde032f29aa0700af81af,,語言,392
5f61ac35b3fbe95900c45cb0,PUBLISHED,clnconcallenglish,"{'links': {'facebook': 'https://www.facebook.com/CLNASIA/', 'pinterest': '', 'youtube': 'https://www.youtube.com/channel/UCvo8pvulvkG1I0oo6KMsUag', 'website': 'http://www.cln-asia.com'}, '_id': '5afa5a0ebb4174001e3fe107', 'name': 'CLN｜Corporate Language Network', 'username': 'clnclass', 'profileImageUrl': 'https://images.api.hahow.in/images/5f87ce898135f41ecfbf09c0'}",[],990,990,1490,1490,{'numSoldTickets': 30},505,False,False,4.87,47,948,{'types': []},2020-12-14T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",職場英文大補帖｜上班族的跨國會議必修課,近期新冠病毒疫情蔓延全球，跨境遠距會議的需求也隨之提升。在電腦或電話前 con-call 的你，面對外國人時是否手忙腳亂，不知該如何表達，又怕在會議中出糗呢？本課程將會以生動寫實的情境劇，搭配 Clarence 老師的專業講解，帶你完整認識 con-call，讓你從此不再害怕用英語開遠距會議。,"{'_id': '5f86c874d0c1812d4f0da13a', 'url': 'https://images.hahow.in/images/5f86c874d0c1812d4f0da13a', 'height': 620, 'width': 999}",7423.0,"['5f8d49628b2a12736e563ead', '5f8d49848b2a1223bc563ecc', '5f8d49848b2a1200b2563ec9', '5f8d49d810a9edb042e96f1a', '5f8d49848b2a12bff6563ec8', '5f8d498410a9ed6deae96e5d', '5f8d498310a9edc266e96e5c', '5f8d49b111eb8dea551cd37e']","{'price': 1490, 'preOrderedPrice': 990, 'currencyCode': 'TWD'}",TWD,2020-09-16T06:09:57.000Z,2020-10-21T04:00:17.382Z,2020-12-15T04:00:08.992Z,2020-11-19T16:00:00.000Z,False,5f8fb2510a26037f4556a0ce,[],,,,語言,290
615ed3cd98e8830007154cf5,PUBLISHED,yuna2022,"{'links': {'facebook': 'https://www.facebook.com/yunayang.org/', 'website': 'https://yunayang.medium.com/'}, '_id': '5d1b1cc30d5f3b0021db9d0c', 'name': 'Yuna.Y 楊筠', 'username': 'jades5354', 'profileImageUrl': 'https://images.api.hahow.in/images/6317183d0b269b00079eeb88'}",[],1680,1680,2800,2800,{'numSoldTickets': 30},478,False,False,5.0,11,514,"{'types': ['PHYSICAL', 'DIGITAL'], 'startDate': '2022-01-11T04:00:00.000Z', 'expireDate': '2022-02-09T16:00:00.000Z'}",2022-04-10T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",打開你的日文話匣子！有說有效的話題聊天術,"① 以「聊天話題」為主軸貫穿本堂課，網羅各種常用話題，將自然又貼切的口語會話轉為日文，讓對話更加到味。從生硬的教科書日文畢業，讓日文等級 Level up！
② 口語會話中，涵蓋了 提問跟回應他人的方式／日本腔的小撇步／習慣的表達方式等。學會這些內容，變身日本腔，讓講話方式更像日本人！
③ 可愛插圖配上接地氣的對話內容，讓學習有趣不枯燥！","{'_id': '6320434b22ca7a0006ecb987', 'url': 'https://images.hahow.in/images/6320434b22ca7a0006ecb987', 'height': 620, 'width': 999}",30201.0,"['6170045f046dfe000716ca4c', '61700e74f835a1000697389c', '61700ff7f835a10006973b72', '6170052a7a8ab700063b9458', '61700928e38aa7000780da10', '61700a09046dfe000716d326', '61700a14d89dd5000745eecf']","{'price': 2800, 'preOrderedPrice': 1680, 'currencyCode': 'TWD'}",TWD,2021-10-07T11:02:37.000Z,2022-01-11T04:00:20.429Z,2022-04-11T04:00:12.298Z,2022-02-09T16:00:00.000Z,False,61dd00d403f7ab002a0ab512,[],,,"{'_id': '633d3f76c616db000671c7e7', 'url': 'https://images.hahow.in/images/633d3f76c616db000671c7e7', 'height': 1000, 'width': 1000}",語言,203
5972dda3ea17a30700d3a0a1,PUBLISHED,shouhan201,"{'links': {'facebook': 'https://www.facebook.com/shoujihanyu/'}, '_id': '59718589ea17a30700d3968a', 'username': 'jinmiyi', 'name': '安多松老師', 'profileImageUrl': 'https://images.api.hahow.in/images/5974c853ea17a30700d3b014'}",[],680,680,980,980,{'numSoldTickets': 50},478,False,False,3.83,23,837,{'types': []},2017-09-01T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",追劇學韓文—韓語初級會話課程,韓語會話入門課程，學習韓文的各種語態、單詞與句型的用法，課程將透過實用的情境劇，教你日常生活中會使用的韓文對話，輕鬆掌握韓語入門發音與韓語會話！,"{'_id': '59742c00ea17a30700d3a991', 'url': 'https://images.hahow.in/images/59742c00ea17a30700d3a991'}",14204.0,['5c91835ced65c200740ef50e'],"{'price': 980, 'preOrderedPrice': 680, 'currencyCode': 'TWD'}",TWD,2017-07-22T05:07:47.000Z,2017-08-03T04:00:20.043Z,2017-09-01T16:06:30.537Z,2017-09-01T16:00:00.000Z,False,5974d499ea17a30700d3b096,[],,5972dda3ea17a30700d3a0a2,,語言,182
55e6664ffa223d100058f5d6,PUBLISHED,hiroshi1017,"{'_id': '55e00e4afa223d100058f141', 'profileImageUrl': 'https://graph.facebook.com/1174652202549671/picture', 'name': 'Chang Hong Lin'}",[],450,450,2000,2000,{'numSoldTickets': 30},477,False,False,4.82,28,997,{'types': []},2016-06-04T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",日文時態快速上手,日文時態課程，帶你掌握四種不同的日文時態，別再將日文的現在式、過去式、現在進行式和過去進行式搞論，釐清不同時態的使用時機，避免在日文寫作和日文口說犯錯，掌握日文時態邏輯，你也能輕鬆完成道地的日文對話。,"{'_id': '570f038a7192420900a00573', 'url': 'https://images.hahow.in/images/570f038a7192420900a00573'}",8065.0,['5c91835bed65c200740ef032'],"{'price': 2000, 'preOrderedPrice': 450, 'currencyCode': 'TWD'}",TWD,2015-09-02T03:00:31.000Z,2016-04-14T04:02:28.000Z,2016-06-04T16:37:16.000Z,2016-05-14T00:00:00.000Z,False,570b1edd2ba01d09002be32b,[],,55e6664ffa223d100058f5d7,,語言,0
57bc8be49ab5080700399c1c,PUBLISHED,richardspanishclass,"{'links': {'facebook': 'https://www.facebook.com/dicky50203', 'youtube': 'https://www.youtube.com/@richardnook/videos', 'website': 'https://richardnook.com/%e9%97%9c%e6%96%bc%e6%88%91-richardnook%e7%90%86%e6%9f%a5%e5%8a%aa%e8%aa%b2/', 'googlePlus': '', 'pinterest': ''}, '_id': '57a9f0bbaecc5c0700099103', 'username': 'dicky50203', 'name': '理查 Richard', 'profileImageUrl': 'https://images.api.hahow.in/images/57c2f4709ab508070039c6a9'}",[],300,300,450,450,{'numSoldTickets': 30},447,False,False,4.65,26,1168,{'types': []},2017-01-14T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",迎向南美－從零開始學西班牙文,在這堂課中我會教導大家如何從零開始學西班牙文。從發音、簡單的會話還有基礎文法觀念開始。讓大家可對西班牙文有簡單的認識 : ),"{'_id': '57bc8c489ab5080700399c20', 'url': 'https://images.hahow.in/images/57bc8c489ab5080700399c20'}",4993.0,['5c91835bed65c200740ef259'],"{'price': 450, 'preOrderedPrice': 300, 'currencyCode': 'TWD'}",TWD,2016-08-23T17:46:12.000Z,2016-10-26T05:38:17.838Z,2017-01-14T11:34:08.158Z,2016-11-25T00:00:00.000Z,False,57d17097ed63880700d9f713,[],,57bc8be49ab5080700399c1d,,語言,366
5e9d15e5a9ffe60383a8eb44,PUBLISHED,englishconcall,"{'links': {'facebook': 'https://www.facebook.com/Executiveplusconsulting', 'website': 'http://www.epstyleplus.com'}, '_id': '5e9c5883735b01c7b5ca0275', 'name': 'Executive Plus 主管英文', 'username': 'executiveplus', 'profileImageUrl': 'https://images.api.hahow.in/images/602f1e750f450ffd6d274b89'}",[],2390,2390,3490,3490,{'numSoldTickets': 30},434,False,False,4.94,32,799,{'types': []},2020-09-07T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",遠端工作必備：跨國英語 con-call 實戰力,"想要提升國際溝通能力嗎？
希望增進職場競爭力嗎?
從有效的 con-call 技能加深你在客戶的印象，創造新機，提升你在公司的價值!
這堂課能讓你學到有技巧的駕馭英語 con-call，展顯驚人的領導力。","{'_id': '5fb1eadd3244510fbbdb8875', 'url': 'https://images.hahow.in/images/5fb1eadd3244510fbbdb8875', 'height': 562, 'width': 906}",20346.0,"['5ea0059ba9ffe6f04cab354a', '5ea009e674efbcb66f3d4487', '5ea00d49a9ffe6960eab3922']","{'price': 3490, 'preOrderedPrice': 2390, 'currencyCode': 'TWD'}",TWD,2020-04-20T03:24:21.000Z,2020-06-10T04:00:20.393Z,2020-09-08T04:00:07.745Z,2020-07-09T16:00:00.000Z,False,5fb142cc6913a25c7cf7860c,[],,,,語言,352
5e75a89b9c4b140023a66037,PUBLISHED,hiyoyu1128,"{'links': {'facebook': 'https://www.facebook.com/hiyoyu1128/?modal=admin_todo_tour', 'facebookPixel': '1436262233894417'}, '_id': '5e4bf7e45b02f600245c330d', 'username': 'hiyoyu', 'name': 'Gabi', 'profileImageUrl': 'https://images.api.hahow.in/images/5e9eb50ea9ffe63710aa5db1'}",[],1200,1200,2000,2000,{'numSoldTickets': 30},416,False,False,4.92,12,751,{'types': []},2020-09-30T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",德文輕鬆學，零基礎也學得會的實用會話,學完之後可以拼讀德文單字、運用德文文法簡單造句 。透過六個主題的德文日常情境會話，活用相關知識，即便零基礎的人，也能透過這堂課不斷層一次性有邏輯的學好學滿。,"{'_id': '5efd52386fd4cc7357d28560', 'url': 'https://images.hahow.in/images/5efd52386fd4cc7357d28560', 'height': 619, 'width': 998}",25954.0,"['5e97c92e059d256192bbb29b', '5ea2a6a41f30df75af4974ca', '5e97cccfeaba8a32e04807e2', '5fa4cd0f2f4eaafbaddb7f4f']","{'price': 2000, 'preOrderedPrice': 1200, 'currencyCode': 'TWD'}",TWD,2020-03-21T05:39:39.000Z,2020-07-03T04:00:20.477Z,2020-09-30T04:00:06.637Z,2020-08-01T16:00:00.000Z,False,5efead54b00773002ae5f429,[],,,,語言,290
5513e92b38239d10005778e1,PUBLISHED,,"{'links': {'facebook': 'https://www.facebook.com/hans.harnhnv', 'website': 'https://www.facebook.com/littleguylayup'}, '_id': '5513e92438239d10005778df', 'profileImageUrl': 'https://lh5.googleusercontent.com/-7FU5DRdPdr4/AAAAAAAAAAI/AAAAAAAAAOg/w3GdzxZAAZI/photo.jpg', 'name': 'Hans Harn'}",[],450,450,600,600,{'numSoldTickets': 30},408,False,False,4.84,38,1303,{'types': []},2015-05-20T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",為申請學校或工作寫好英文自傳,"In my lecture, I will talk about what I consider as the essence of a personal statement - characterizing the unique qualities of each individual. We will go through the structure of a personal statement, and how to prepare the content for each section leading up to your extraordinary qualities - let it be a personality or philosophy.","{'_id': '5522c48d23774e0a001eb2ca', 'url': 'https://images.hahow.in/images/5522c48d23774e0a001eb2ca'}",3334.0,['5c91835bed65c200740eefe7'],"{'price': 600, 'preOrderedPrice': 450, 'currencyCode': 'TWD'}",TWD,2015-03-26T11:10:35.000Z,2015-04-13T09:31:11.000Z,2015-05-20T11:56:05.000Z,2015-05-13T00:00:00.000Z,False,5522c47323774e0a001eb2c9,[],,5513e92b38239d10005778e2,,語言,373
60a1cf0ea479bf08e4f5991b,PUBLISHED,english-presentation,"{'links': {'facebook': 'https://www.facebook.com/CLNASIA/', 'pinterest': '', 'youtube': 'https://www.youtube.com/channel/UCvo8pvulvkG1I0oo6KMsUag', 'website': 'http://www.cln-asia.com'}, '_id': '5afa5a0ebb4174001e3fe107', 'name': 'CLN｜Corporate Language Network', 'username': 'clnclass', 'profileImageUrl': 'https://images.api.hahow.in/images/5f87ce898135f41ecfbf09c0'}",[],1090,1090,1590,1590,{'numSoldTickets': 30},387,False,False,4.98,50,657,{'types': []},2021-09-20T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",職場英文大補帖｜必勝簡報方程式,擁有 Google、IBM、台積電企業培訓經驗的 Clarence 老師發現，英文簡報讓職場人頭疼的地方不外乎不清楚英文簡報架構、不知如何流暢表達、不熟悉簡報專業句型。這堂課由有 20 年英文簡報教學功力 Clarence 講授，讓你用一堂課時間完整掌握英文簡報精髓，從成功的簡報開始擴大職場影響力！,"{'_id': '60a3c5ce7f62c280ae17b861', 'url': 'https://images.hahow.in/images/60a3c5ce7f62c280ae17b861', 'height': 620, 'width': 999}",7585.0,"['60a1d1763e0c330ed594cba6', '60a1d158efc1e30abbca7578', '60a1d1b5efc1e3b689ca75ce']","{'price': 1590, 'preOrderedPrice': 1090, 'currencyCode': 'TWD'}",TWD,2021-05-17T02:03:58.000Z,2021-07-13T04:00:03.843Z,2021-09-17T04:00:27.552Z,2021-08-11T16:00:00.000Z,False,60ed0fc35a57750006640c52,[],,,"{'_id': '60c84df4eb75ca8a5cc25f37', 'url': 'https://images.hahow.in/images/60c84df4eb75ca8a5cc25f37', 'height': 1000, 'width': 1000}",語言,165
60fe7a7e006b74000621ce1f,PUBLISHED,interactive-teaching,"{'links': {'facebook': 'https://www.facebook.com/CLNASIA/', 'pinterest': '', 'youtube': 'https://www.youtube.com/channel/UCvo8pvulvkG1I0oo6KMsUag', 'website': 'http://www.cln-asia.com'}, '_id': '5afa5a0ebb4174001e3fe107', 'name': 'CLN｜Corporate Language Network', 'username': 'clnclass', 'profileImageUrl': 'https://images.api.hahow.in/images/5f87ce898135f41ecfbf09c0'}",[],1680,1680,2680,2680,{'numSoldTickets': 30},386,False,False,5.0,28,319,{'types': []},2022-01-03T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",雙語教學超前部署！互動式英語授課技巧,為因應 2030 雙語國家政策，本課程結合理論與實務，教授各學科老師和企業講師在課堂使用「簡單、清楚」英語授課。除了介紹 CLIL 雙語教學理論以及 CLARENCE 老師自創架構，本課程也提供課室語言金句以及教學心法，並以「情境劇」包裝多樣教學手法，讓老師們不再害怕用英語上課！,"{'_id': '6152994c595c54000704067d', 'url': 'https://images.hahow.in/images/6152994c595c54000704067d', 'height': 620, 'width': 999}",13482.0,"['611cc1f05abf3a0006c1130a', '611cc28bec0ffc0006671c1f', '611cc2b41738190007963eae', '611cc2db9c15ea00065f07aa']","{'price': 2680, 'preOrderedPrice': 1680, 'currencyCode': 'TWD'}",TWD,2021-07-26T09:03:58.000Z,2021-10-06T04:00:20.338Z,2022-01-04T04:00:02.459Z,2021-11-04T16:00:00.000Z,False,615d1f5411042f002aff34e9,[],,,"{'_id': '6156f42ffd9c8f0006114273', 'url': 'https://images.hahow.in/images/6156f42ffd9c8f0006114273', 'height': 1000, 'width': 1000}",語言,155
5e29ceefe3832b002471e2b8,PUBLISHED,englishwithsuzanne,"{'links': {'website': 'https://www.suzannejen.com'}, '_id': '5e29aa44e3832b002471c42f', 'name': '任書欣', 'profileImageUrl': 'https://graph.facebook.com/v3.2/10157739182582696/picture', 'username': 'starfishenterprise'}",[],1500,1500,2000,2000,{'numSoldTickets': 30},358,False,False,5.0,8,494,{'types': []},2020-06-09T16:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",輕鬆學好道地美式發音！,"十六年教學下來教過上千位學生，發現許多台灣人的共同問題就是發音。
舒心除了有母語程度的英文口語能力，受過的語言學訓練和多年教學經驗讓我擅長生動活潑的英語正因教學。只要跟著這舒心練習，你也可以學會一口標準的英文，輕鬆自信地說流利英文！
台大外文畢業的舒心 (Suzanne) 現職多語配音員、中英法語主持人、翻譯、歌手。除了英文配音和配唱之外，也常常是各大美商和其他外商公司指定合作的雙語主持人/司儀。","{'_id': '5e69aa64e61231002802c718', 'url': 'https://images.hahow.in/images/5e69aa64e61231002802c718'}",13734.0,"['5e29e6d9e3832b002471f290', '5e29f24be3832b002471f527', '5e29f24ae3832b002471f524', '5e29f5c1e3832b002471f5e6', '5e29f5d0e3832b002471f5ee', '5e29f5dae3832b002471f5f3', '5e29f607e3832b002471f5f6', '5e29f7ebe3832b002471f65c']","{'price': 2000, 'preOrderedPrice': 1500, 'currencyCode': 'TWD'}",TWD,2020-01-23T16:50:55.000Z,2020-03-12T04:00:29.457Z,2020-06-10T04:00:07.823Z,2020-04-10T16:00:00.000Z,False,5e69b3dde61231002802ca15,[],,,,語言,168
55e66307fa223d100058f5c9,PUBLISHED,hiroshi17,"{'_id': '55e00e4afa223d100058f141', 'profileImageUrl': 'https://graph.facebook.com/1174652202549671/picture', 'name': 'Chang Hong Lin'}",[],700,700,2500,2500,{'numSoldTickets': 40},353,False,False,4.62,13,772,{'types': []},2016-07-29T00:00:00.000Z,"{'brief': 'LEVEL_0', 'content': 'LEVEL_0'}",日文助詞大補帖,日文助詞課程，整理所有日文助詞的使用方式，教你辨識日文助詞的使用時機。學習日文語句必備的助詞語法，讓你的日文寫作和日文口語表達更道地、更正確！,"{'_id': '575307f0b891dd0900cc8207', 'url': 'https://images.hahow.in/images/575307f0b891dd0900cc8207'}",15963.0,['5c91835bed65c200740ef030'],"{'price': 2500, 'preOrderedPrice': 700, 'currencyCode': 'TWD'}",TWD,2015-09-02T02:46:31.000Z,2016-06-08T04:03:46.000Z,2016-07-29T04:42:45.000Z,2016-07-08T00:00:00.000Z,False,574fe578206cd60900c52c5e,[],,55e66307fa223d100058f5ca,,語言,1
